ticker,earnings_datetime_utc,eps_actual,eps_opinion
GE,2026-01-22T00:00:00Z,2.33,5.375086956521739
GILD,2021-04-29T00:00:00Z,1.38,2.0538499999999997
GILD,2021-07-29T00:00:00Z,1.21,1.7798947368421052
GILD,2021-10-28T00:00:00Z,2.06,1.7110000000000003
GILD,2022-02-01T00:00:00Z,0.3,6.736967741935484
GILD,2022-04-28T00:00:00Z,0.02,1.7964736842105264
GILD,2022-08-02T00:00:00Z,0.91,1.514952380952381
GILD,2022-10-27T00:00:00Z,1.43,1.4155
GILD,2023-02-02T00:00:00Z,1.31,6.5552
GILD,2023-04-27T00:00:00Z,0.81,1.5423809523809524
GILD,2023-08-03T00:00:00Z,0.84,1.632
GILD,2023-11-07T00:00:00Z,1.75,1.912578947368421
GILD,2024-02-06T00:00:00Z,1.15,6.533966666666667
GILD,2024-04-25T00:00:00Z,-3.34,-0.62645
GILD,2024-08-08T00:00:00Z,1.29,1.5896842105263158
GILD,2024-11-06T00:00:00Z,1.0,1.54995
GILD,2025-02-11T00:00:00Z,1.43,4.267171428571427
GILD,2025-04-24T00:00:00Z,1.06,1.7766666666666668
GILD,2025-08-07T00:00:00Z,1.57,1.9505882352941175
GILD,2025-10-30T00:00:00Z,2.46,2.1173333333333333
GM,2021-05-05T00:00:00Z,2.06,1.0685384615384614
GM,2021-08-04T00:00:00Z,1.92,2.0210625
GM,2021-10-27T00:00:00Z,1.64,0.9768823529411764
GM,2022-02-01T00:00:00Z,1.17,6.787863636363636
GM,2022-04-26T00:00:00Z,1.36,1.6578750000000002
GM,2022-07-26T00:00:00Z,1.14,1.6354285714285717
GM,2022-10-25T00:00:00Z,2.26,1.7180000000000002
GM,2023-01-31T00:00:00Z,1.4,6.991636363636363
GM,2023-04-25T00:00:00Z,1.7,1.713421052631579
GM,2023-07-25T00:00:00Z,1.83,1.843705882352941
GM,2023-10-24T00:00:00Z,2.21,1.5500624999999997
GM,2024-01-30T00:00:00Z,1.59,7.43596
GM,2024-04-23T00:00:00Z,2.57,2.1293333333333333
GM,2024-07-23T00:00:00Z,2.57,2.7462499999999994
GM,2024-10-22T00:00:00Z,2.71,2.4092727272727275
GM,2025-01-28T00:00:00Z,-1.64,10.245266666666668
GM,2025-04-29T00:00:00Z,3.4,2.6827647058823527
GM,2025-07-22T00:00:00Z,1.94,2.539631578947368
GM,2025-10-21T00:00:00Z,1.37,2.2328235294117644
GM,2026-01-27T00:00:00Z,-3.6,10.409466666666669
GOOGL,2021-04-27T00:00:00Z,26.63,0.8074371428571429
GOOGL,2021-07-27T00:00:00Z,27.69,0.8123781250000001
GOOGL,2021-10-26T00:00:00Z,28.44,0.9002375000000001
GOOGL,2022-02-01T00:00:00Z,31.15,3.089712244897959
GOOGL,2022-04-26T00:00:00Z,24.9,1.2928399999999998
GOOGL,2022-07-26T00:00:00Z,24.4,1.2717142857142856
GOOGL,2022-10-25T00:00:00Z,1.07,1.3747285714285713
GOOGL,2023-02-02T00:00:00Z,1.06,4.856807692307692
GOOGL,2023-04-25T00:00:00Z,1.18,1.0856315789473685
GOOGL,2023-07-25T00:00:00Z,1.45,1.3427142857142855
GOOGL,2023-10-24T00:00:00Z,1.56,1.296457142857143
GOOGL,2024-01-30T00:00:00Z,1.66,5.362317307692309
GOOGL,2024-04-25T00:00:00Z,1.91,1.509722222222222
GOOGL,2024-07-23T00:00:00Z,1.91,1.8433333333333328
GOOGL,2024-10-29T00:00:00Z,2.14,1.847942857142857
GOOGL,2025-02-04T00:00:00Z,2.17,7.887538461538461
GOOGL,2025-04-24T00:00:00Z,2.84,2.0139189189189195
GOOGL,2025-07-23T00:00:00Z,2.33,2.1827179487179484
GOOGL,2025-10-29T00:00:00Z,2.89,2.2812249999999996
GS,2021-04-14T00:00:00Z,18.8,10.082235294117648
GS,2021-07-13T00:00:00Z,15.22,10.280761904761906
GS,2021-10-15T00:00:00Z,15.14,10.1819
GS,2022-01-18T00:00:00Z,10.96,26.06528
GS,2022-04-14T00:00:00Z,10.87,8.82857894736842
GS,2022-07-18T00:00:00Z,7.81,6.60590476190476
GS,2022-10-18T00:00:00Z,8.35,9.747666666666666
GS,2023-01-17T00:00:00Z,3.35,33.1525925925926
GS,2023-04-18T00:00:00Z,8.87,8.103
GS,2023-07-19T00:00:00Z,3.09,7.797882352941178
GS,2023-10-17T00:00:00Z,5.52,8.31894117647059
GS,2024-01-16T00:00:00Z,5.52,22.434583333333336
GS,2024-04-15T00:00:00Z,11.67,8.569533333333334
GS,2024-07-15T00:00:00Z,8.73,8.4025
GS,2024-10-15T00:00:00Z,8.52,6.948266666666666
GS,2025-01-15T00:00:00Z,12.13,34.442416666666674
GS,2025-04-14T00:00:00Z,14.25,12.395285714285713
GS,2025-07-16T00:00:00Z,11.03,10.479
GS,2025-10-14T00:00:00Z,12.42,10.647785714285716
GS,2026-01-15T00:00:00Z,14.21,48.108633333333344
HAL,2021-04-21T00:00:00Z,0.19,-0.0851538461538461
HAL,2021-07-20T00:00:00Z,0.26,-0.0553076923076923
HAL,2021-10-19T00:00:00Z,0.26,-0.0203076923076923
HAL,2022-01-24T00:00:00Z,0.92,0.6896363636363636
HAL,2022-04-19T00:00:00Z,0.29,0.3462
HAL,2022-07-19T00:00:00Z,0.12,0.416590909090909
HAL,2022-10-25T00:00:00Z,0.6,0.4744761904761906
HAL,2023-01-24T00:00:00Z,0.72,1.6129736842105264
HAL,2023-04-25T00:00:00Z,0.72,0.6698260869565217
HAL,2023-07-19T00:00:00Z,0.68,0.7473913043478262
HAL,2023-10-24T00:00:00Z,0.8,0.77736
HAL,2024-01-23T00:00:00Z,0.74,3.068633333333333
HAL,2024-04-23T00:00:00Z,0.68,0.7565
HAL,2024-07-19T00:00:00Z,0.8,0.831157894736842
HAL,2024-11-07T00:00:00Z,0.65,0.8716190476190475
HAL,2025-01-22T00:00:00Z,0.7,3.4592666666666663
HAL,2025-04-22T00:00:00Z,0.24,0.6095454545454544
HAL,2025-07-22T00:00:00Z,0.55,0.6368636363636363
HAL,2025-10-21T00:00:00Z,0.02,0.5826315789473684
HAL,2026-01-21T00:00:00Z,0.7,3.195064516129032
HD,2021-02-23T00:00:00Z,2.66,11.728729729729729
HD,2021-05-18T00:00:00Z,3.87,3.082347826086957
HD,2021-08-17T00:00:00Z,4.54,4.43312
HD,2021-11-16T00:00:00Z,3.94,3.3995416666666665
HD,2022-02-22T00:00:00Z,3.23,12.39138888888889
HD,2022-05-17T00:00:00Z,4.11,3.669000000000001
HD,2022-08-16T00:00:00Z,5.06,4.944999999999999
HD,2022-11-15T00:00:00Z,4.25,4.121409090909092
HD,2023-02-21T00:00:00Z,3.31,15.983594594594598
HD,2023-05-16T00:00:00Z,3.83,3.805639999999999
HD,2023-08-15T00:00:00Z,4.66,4.44
HD,2023-11-14T00:00:00Z,3.83,3.785916666666667
HD,2024-02-20T00:00:00Z,2.83,15.110499999999998
HD,2024-05-14T00:00:00Z,3.64,3.6188846153846153
HD,2024-08-13T00:00:00Z,4.61,4.643148148148149
HD,2024-11-12T00:00:00Z,3.68,3.857346153846154
HD,2025-02-25T00:00:00Z,3.02,15.004055555555556
HD,2025-05-20T00:00:00Z,3.46,3.611428571428572
HD,2025-08-19T00:00:00Z,4.59,4.698040000000001
HD,2025-11-18T00:00:00Z,3.63,3.858444444444445
HPE,2021-03-02T00:00:00Z,0.17,0.3475
HPE,2021-06-01T00:00:00Z,0.2,0.3530625
HPE,2021-09-02T00:00:00Z,0.3,0.399375
HPE,2021-11-30T00:00:00Z,1.95,1.5682173913043476
HPE,2022-03-01T00:00:00Z,0.39,0.492
HPE,2022-06-01T00:00:00Z,0.19,0.458
HPE,2022-08-30T00:00:00Z,0.31,0.5067777777777777
HPE,2022-11-29T00:00:00Z,-0.23,1.9611851851851851
HPE,2023-03-02T00:00:00Z,0.39,0.4943333333333334
HPE,2023-05-30T00:00:00Z,0.32,0.4630666666666666
HPE,2023-08-29T00:00:00Z,0.36,0.5009285714285715
HPE,2023-11-28T00:00:00Z,0.5,2.0334999999999996
HPE,2024-02-29T00:00:00Z,0.3,0.4726153846153846
HPE,2024-06-04T00:00:00Z,0.24,0.4613076923076923
HPE,2024-09-04T00:00:00Z,0.39,0.491076923076923
HPE,2024-12-05T00:00:00Z,1.02,2.0227619047619045
HPE,2025-03-06T00:00:00Z,0.45,0.4844
HPE,2025-06-03T00:00:00Z,-0.82,0.4932307692307692
HPE,2025-09-03T00:00:00Z,0.21,0.4282000000000001
HPE,2025-12-04T00:00:00Z,0.11,1.8183199999999993
IBM,2021-04-19T00:00:00Z,0.45,1.6511999999999998
IBM,2021-07-19T00:00:00Z,0.91,2.4233
IBM,2021-10-20T00:00:00Z,1.16,2.7245
IBM,2022-01-24T00:00:00Z,2.74,12.0337
IBM,2022-04-19T00:00:00Z,0.74,1.594363636363636
IBM,2022-07-18T00:00:00Z,1.62,2.2781818181818183
IBM,2022-10-19T00:00:00Z,-3.55,1.8611666666666664
IBM,2023-01-25T00:00:00Z,3.17,8.7281
IBM,2023-04-19T00:00:00Z,1.03,1.2615454545454543
IBM,2023-07-19T00:00:00Z,1.74,2.011333333333333
IBM,2023-10-25T00:00:00Z,1.88,2.2052
IBM,2024-01-24T00:00:00Z,3.59,9.476041666666667
IBM,2024-04-24T00:00:00Z,1.72,1.5938181818181818
IBM,2024-07-24T00:00:00Z,1.99,2.195272727272727
IBM,2024-10-23T00:00:00Z,-0.34,2.2473636363636365
IBM,2025-01-29T00:00:00Z,3.16,10.092
IBM,2025-04-23T00:00:00Z,1.14,1.4074166666666663
IBM,2025-07-23T00:00:00Z,2.36,2.62275
IBM,2025-10-22T00:00:00Z,1.87,2.488363636363637
IBM,2026-01-28T00:00:00Z,5.96,11.121153846153844
JD,2021-05-19T00:00:00Z,0.36,2.234628571428572
JD,2021-08-23T00:00:00Z,0.08,2.3007999999999997
JD,2021-11-18T00:00:00Z,-0.28,2.041133333333333
JD,2022-03-10T00:00:00Z,-0.52,9.69662448979592
JD,2022-05-17T00:00:00Z,-0.3,1.5525750000000005
JD,2022-08-23T00:00:00Z,0.43,2.65358
JD,2022-11-18T00:00:00Z,0.54,4.350933333333334
JD,2023-03-09T00:00:00Z,0.3,13.319338775510207
JD,2023-05-11T00:00:00Z,0.58,3.5744470588235293
JD,2023-08-16T00:00:00Z,0.55,4.52154
JD,2023-11-15T00:00:00Z,0.68,5.6299624999999995
JD,2024-03-06T00:00:00Z,0.35,19.03376
JD,2024-05-16T00:00:00Z,0.63,4.625621428571429
JD,2024-08-15T00:00:00Z,1.15,6.066705882352942
JD,2024-11-14T00:00:00Z,1.21,7.399939999999999
JD,2025-03-06T00:00:00Z,0.81,21.70771860465117
JD,2025-05-13T00:00:00Z,1.03,7.077274999999999
JD,2025-08-14T00:00:00Z,0.63,4.519562500000001
JD,2025-11-13T00:00:00Z,0.53,4.401400000000001
JNJ,2021-04-20T00:00:00Z,2.35,2.3368333333333333
JNJ,2021-07-21T00:00:00Z,2.38,2.3324166666666666
JNJ,2021-10-19T00:00:00Z,1.39,2.3941666666666666
JNJ,2022-01-25T00:00:00Z,1.8,8.875888888888888
JNJ,2022-04-19T00:00:00Z,1.96,2.570076923076923
JNJ,2022-07-19T00:00:00Z,1.4,2.649769230769231
JNJ,2022-10-18T00:00:00Z,1.64,2.621923076923077
JNJ,2023-01-24T00:00:00Z,1.24,9.864636363636365
JNJ,2023-04-18T00:00:00Z,-0.19,2.5054
JNJ,2023-07-20T00:00:00Z,2.07,2.6040666666666668
JNJ,2023-10-17T00:00:00Z,1.71,2.544625
JNJ,2024-01-23T00:00:00Z,1.71,9.81748
JNJ,2024-04-16T00:00:00Z,1.35,2.6305833333333335
JNJ,2024-07-17T00:00:00Z,1.95,2.703307692307692
JNJ,2024-10-15T00:00:00Z,1.12,2.497
JNJ,2025-01-22T00:00:00Z,1.42,10.626346153846155
JNJ,2025-04-15T00:00:00Z,4.57,2.604230769230769
JNJ,2025-07-16T00:00:00Z,2.3,2.687230769230769
JNJ,2025-10-14T00:00:00Z,2.14,2.7609999999999997
JNJ,2026-01-21T00:00:00Z,2.1,11.077099999999998
INTC,2021-04-22T00:00:00Z,0.83,1.1505000000000003
INTC,2021-07-22T00:00:00Z,1.25,1.0899
INTC,2021-10-21T00:00:00Z,1.68,1.1639333333333333
INTC,2022-01-26T00:00:00Z,1.14,4.5024
INTC,2022-04-28T00:00:00Z,1.99,1.058
INTC,2022-07-28T00:00:00Z,-0.11,0.8103448275862069
INTC,2022-10-27T00:00:00Z,0.25,0.8614642857142859
INTC,2023-01-26T00:00:00Z,-0.16,2.158239130434783
INTC,2023-04-27T00:00:00Z,-0.66,0.492
INTC,2023-07-27T00:00:00Z,0.35,0.5333214285714285
INTC,2023-10-26T00:00:00Z,0.07,0.5072142857142857
INTC,2024-01-25T00:00:00Z,0.63,2.0057826086956525
INTC,2024-04-25T00:00:00Z,-0.09,0.3210333333333333
INTC,2024-08-01T00:00:00Z,-0.38,0.1012413793103448
INTC,2024-10-31T00:00:00Z,-3.88,0.5171666666666667
INTC,2025-01-30T00:00:00Z,-0.03,1.7303478260869571
INTC,2025-04-24T00:00:00Z,-0.19,0.0889310344827586
INTC,2025-07-24T00:00:00Z,-0.67,0.006516129032258
INTC,2025-10-23T00:00:00Z,0.9,0.037625
INTC,2026-01-22T00:00:00Z,-0.12,0.8884390243902438
JPM,2021-04-14T00:00:00Z,4.51,
JPM,2021-07-13T00:00:00Z,3.79,
JPM,2021-10-13T00:00:00Z,3.74,
JPM,2022-01-14T00:00:00Z,3.33,
JPM,2022-04-13T00:00:00Z,2.64,
JPM,2022-07-14T00:00:00Z,2.77,
JPM,2022-10-14T00:00:00Z,3.13,
JPM,2023-01-13T00:00:00Z,3.58,
JPM,2023-04-14T00:00:00Z,4.11,
JPM,2023-07-14T00:00:00Z,4.76,
JPM,2023-10-13T00:00:00Z,4.33,
JPM,2024-01-12T00:00:00Z,3.04,
JPM,2024-04-12T00:00:00Z,4.45,
JPM,2024-07-12T00:00:00Z,6.13,
JPM,2024-10-11T00:00:00Z,4.38,
JPM,2025-01-15T00:00:00Z,4.82,
JPM,2025-04-11T00:00:00Z,5.08,
JPM,2025-07-15T00:00:00Z,5.25,
JPM,2025-10-14T00:00:00Z,5.08,
JPM,2026-01-13T00:00:00Z,4.64,
KO,2021-04-19T00:00:00Z,0.52,0.4854285714285714
KO,2021-07-21T00:00:00Z,0.61,0.5590666666666667
KO,2021-10-27T00:00:00Z,0.57,0.5786
KO,2022-02-10T00:00:00Z,0.56,2.098652173913044
KO,2022-04-25T00:00:00Z,0.64,0.5798000000000001
KO,2022-07-26T00:00:00Z,0.44,0.6731764705882353
KO,2022-10-25T00:00:00Z,0.65,0.6566875
KO,2023-02-14T00:00:00Z,0.47,2.416758620689655
KO,2023-04-24T00:00:00Z,0.72,0.6458125000000001
KO,2023-07-26T00:00:00Z,0.59,0.7287333333333336
KO,2023-10-24T00:00:00Z,0.71,0.7050833333333332
KO,2024-02-13T00:00:00Z,0.46,2.5766551724137927
KO,2024-04-30T00:00:00Z,0.74,0.6960714285714286
KO,2024-07-23T00:00:00Z,0.56,0.8030909090909092
KO,2024-10-23T00:00:00Z,0.66,0.7653076923076922
KO,2025-02-11T00:00:00Z,0.51,2.8094230769230766
KO,2025-04-29T00:00:00Z,0.77,0.7345
KO,2025-07-22T00:00:00Z,0.89,0.8503846153846154
KO,2025-10-21T00:00:00Z,0.86,0.7708461538461537
MCD,2021-04-29T00:00:00Z,2.06,1.8105172413793107
MCD,2021-07-28T00:00:00Z,2.97,2.044962962962963
MCD,2021-10-27T00:00:00Z,2.88,2.3864482758620693
MCD,2022-01-27T00:00:00Z,2.2,8.374236842105265
MCD,2022-04-28T00:00:00Z,1.49,2.195
MCD,2022-07-26T00:00:00Z,1.61,2.458
MCD,2022-10-27T00:00:00Z,2.7,2.5760384615384604
MCD,2023-01-31T00:00:00Z,2.6,9.826108108108103
MCD,2023-04-25T00:00:00Z,2.47,2.3301199999999995
MCD,2023-07-27T00:00:00Z,3.17,2.774769230769231
MCD,2023-10-30T00:00:00Z,3.19,3.001615384615385
MCD,2024-02-05T00:00:00Z,2.81,11.78429411764706
MCD,2024-04-30T00:00:00Z,2.67,2.7804545454545453
MCD,2024-07-29T00:00:00Z,2.81,3.07916
MCD,2024-10-29T00:00:00Z,3.15,3.4233181818181824
MCD,2025-02-10T00:00:00Z,2.82,12.53338235294118
MCD,2025-05-01T00:00:00Z,2.61,2.678636363636364
MCD,2025-08-06T00:00:00Z,3.15,3.129200000000001
MCD,2025-11-05T00:00:00Z,3.2,3.341153846153845
META,2021-04-28T00:00:00Z,3.34,2.3802564102564094
META,2021-07-28T00:00:00Z,3.67,2.5463783783783787
META,2021-10-25T00:00:00Z,3.27,2.732297297297297
META,2022-02-02T00:00:00Z,3.72,10.576660377358492
META,2022-04-27T00:00:00Z,2.74,2.5932368421052625
META,2022-07-27T00:00:00Z,2.47,2.8582972972972973
META,2022-10-26T00:00:00Z,1.64,1.9224
META,2023-02-01T00:00:00Z,1.76,9.505275862068968
META,2023-04-26T00:00:00Z,2.21,2.102435897435898
META,2023-07-26T00:00:00Z,3.03,2.4915675675675675
META,2023-10-25T00:00:00Z,4.5,2.4967567567567572
META,2024-02-01T00:00:00Z,5.46,8.818627118644066
META,2024-04-24T00:00:00Z,4.86,4.318853658536586
META,2024-07-31T00:00:00Z,5.31,4.756600000000001
META,2024-10-30T00:00:00Z,6.2,5.243658536585365
META,2025-01-29T00:00:00Z,8.24,22.353027397260284
META,2025-04-30T00:00:00Z,6.59,5.250268292682925
META,2025-07-30T00:00:00Z,7.28,5.640634146341464
META,2025-10-29T00:00:00Z,1.08,5.983780487804877
META,2026-01-28T00:00:00Z,9.02,25.079169014084503
MGM,2021-04-28T00:00:00Z,-0.69,
MGM,2021-08-04T00:00:00Z,0.14,
MGM,2021-11-03T00:00:00Z,2.81,
MGM,2022-02-09T00:00:00Z,0.23,
MGM,2022-05-02T00:00:00Z,-0.06,
MGM,2022-08-03T00:00:00Z,4.24,
MGM,2022-11-02T00:00:00Z,-1.45,
MGM,2023-02-08T00:00:00Z,0.69,
MGM,2023-05-01T00:00:00Z,1.25,
MGM,2023-08-02T00:00:00Z,0.56,
MGM,2023-11-08T00:00:00Z,0.46,
MGM,2024-02-13T00:00:00Z,0.93,
MGM,2024-05-01T00:00:00Z,0.68,
MGM,2024-07-31T00:00:00Z,0.6,
MGM,2024-10-30T00:00:00Z,0.61,
MGM,2025-02-12T00:00:00Z,0.52,
MGM,2025-04-30T00:00:00Z,0.52,
MGM,2025-07-30T00:00:00Z,0.18,
MGM,2025-10-29T00:00:00Z,-1.05,
MMM,2021-04-27T00:00:00Z,2.8,2.2980666666666663
MMM,2021-07-27T00:00:00Z,2.62,2.2701333333333333
MMM,2021-10-26T00:00:00Z,2.47,2.212375
MMM,2022-01-25T00:00:00Z,2.33,9.508055555555554
MMM,2022-04-26T00:00:00Z,2.27,2.3180588235294115
MMM,2022-07-26T00:00:00Z,0.14,2.549235294117647
MMM,2022-10-25T00:00:00Z,6.79,2.7325294117647054
MMM,2023-01-24T00:00:00Z,0.98,10.209136363636365
MMM,2023-04-25T00:00:00Z,1.2,1.5873333333333337
MMM,2023-07-25T00:00:00Z,-12.94,2.131333333333333
MMM,2023-10-24T00:00:00Z,-4.56,2.4973333333333327
MMM,2024-01-23T00:00:00Z,1.14,10.278238095238097
MMM,2024-04-30T00:00:00Z,1.27,2.00375
MMM,2024-07-26T00:00:00Z,2.17,1.971090909090909
MMM,2024-10-22T00:00:00Z,2.49,2.262
MMM,2025-01-21T00:00:00Z,1.34,9.668782608695654
MMM,2025-04-22T00:00:00Z,2.05,1.7694545454545456
MMM,2025-07-18T00:00:00Z,1.35,2.0236666666666667
MMM,2025-10-21T00:00:00Z,1.56,2.0860833333333333
MMM,2026-01-20T00:00:00Z,1.08,8.00647619047619
MRK,2021-04-29T00:00:00Z,1.08,1.6269230769230771
MRK,2021-07-29T00:00:00Z,0.48,1.3771428571428572
MRK,2021-10-28T00:00:00Z,1.81,1.57
MRK,2022-02-03T00:00:00Z,1.51,5.871138709677419
MRK,2022-04-28T00:00:00Z,1.7,1.8404666666666667
MRK,2022-07-28T00:00:00Z,1.56,1.7029999999999998
MRK,2022-10-27T00:00:00Z,1.28,1.688125
MRK,2023-02-02T00:00:00Z,1.18,7.169512903225805
MRK,2023-04-27T00:00:00Z,1.11,1.339705882352941
MRK,2023-08-01T00:00:00Z,-2.35,-1.9197777777777776
MRK,2023-10-26T00:00:00Z,1.87,1.23975
MRK,2024-02-01T00:00:00Z,-0.48,1.945
MRK,2024-04-25T00:00:00Z,1.88,1.8889333333333336
MRK,2024-07-30T00:00:00Z,2.15,2.1111875
MRK,2024-10-31T00:00:00Z,1.25,1.5484
MRK,2025-02-04T00:00:00Z,1.48,8.230999999999998
MRK,2025-04-24T00:00:00Z,2.01,2.14625
MRK,2025-07-29T00:00:00Z,1.76,2.0068181818181814
MRK,2025-10-30T00:00:00Z,2.32,2.385
MSFT,2021-04-27T00:00:00Z,2.05,1.4355263157894738
MSFT,2021-07-27T00:00:00Z,2.19,6.21217142857143
MSFT,2021-10-26T00:00:00Z,2.73,2.0660799999999995
MSFT,2022-01-25T00:00:00Z,2.5,2.3208214285714286
MSFT,2022-04-26T00:00:00Z,2.23,2.197333333333334
MSFT,2022-07-26T00:00:00Z,2.24,9.457749999999995
MSFT,2022-10-25T00:00:00Z,2.35,2.302586206896552
MSFT,2023-01-24T00:00:00Z,2.2,2.5604827586206893
MSFT,2023-04-25T00:00:00Z,2.46,2.3376875000000004
MSFT,2023-07-25T00:00:00Z,2.7,9.647150943396229
MSFT,2023-10-24T00:00:00Z,3.0,2.6462727272727276
MSFT,2024-01-30T00:00:00Z,2.94,2.650645161290323
MSFT,2024-04-25T00:00:00Z,2.95,2.7337878787878784
MSFT,2024-07-30T00:00:00Z,2.96,11.10894230769231
MSFT,2024-10-30T00:00:00Z,3.32,3.0960344827586197
MSFT,2025-01-29T00:00:00Z,3.24,3.1121935483870966
MSFT,2025-04-30T00:00:00Z,3.47,3.1734193548387095
MSFT,2025-07-30T00:00:00Z,3.66,13.405816666666665
MSFT,2025-10-29T00:00:00Z,3.73,3.6595714285714287
MSFT,2026-01-28T00:00:00Z,5.18,3.790428571428572
MS,2021-04-16T00:00:00Z,2.22,
MS,2021-07-15T00:00:00Z,1.88,
MS,2021-10-14T00:00:00Z,2.01,
MS,2022-01-19T00:00:00Z,2.05,
MS,2022-04-14T00:00:00Z,2.04,
MS,2022-07-14T00:00:00Z,1.4,
MS,2022-10-14T00:00:00Z,1.49,
MS,2023-01-17T00:00:00Z,1.28,
MS,2023-04-19T00:00:00Z,1.72,
MS,2023-07-18T00:00:00Z,1.25,
MS,2023-10-18T00:00:00Z,1.39,
MS,2024-01-16T00:00:00Z,0.86,
MS,2024-04-16T00:00:00Z,2.04,
MS,2024-07-16T00:00:00Z,1.85,
MS,2024-10-16T00:00:00Z,1.91,
MS,2025-01-16T00:00:00Z,2.25,
MS,2025-04-11T00:00:00Z,2.62,
MS,2025-07-16T00:00:00Z,2.15,
MS,2025-10-15T00:00:00Z,2.83,
MS,2026-01-15T00:00:00Z,2.72,
MU,2021-03-31T00:00:00Z,0.54,0.6656071428571428
MU,2021-06-30T00:00:00Z,1.55,1.3107407407407408
MU,2021-09-28T00:00:00Z,2.42,5.585743589743589
MU,2021-12-20T00:00:00Z,2.06,2.232818181818182
MU,2022-03-29T00:00:00Z,2.02,2.1951904761904766
MU,2022-06-30T00:00:00Z,2.36,2.4096
MU,2022-09-29T00:00:00Z,1.36,10.595
MU,2022-12-21T00:00:00Z,-0.18,0.7747083333333333
MU,2023-03-28T00:00:00Z,-2.12,0.67775
MU,2023-06-28T00:00:00Z,-1.73,0.8660416666666668
MU,2023-09-27T00:00:00Z,-1.31,5.440472222222221
MU,2023-12-20T00:00:00Z,-1.12,-0.97125
MU,2024-03-20T00:00:00Z,0.72,-0.6302800000000001
MU,2024-06-26T00:00:00Z,0.3,-0.17152
MU,2024-09-25T00:00:00Z,0.8,0.931837837837838
MU,2024-12-18T00:00:00Z,1.68,1.657166666666667
MU,2025-03-20T00:00:00Z,1.42,2.0156666666666663
MU,2025-06-25T00:00:00Z,1.69,2.4496
MU,2025-09-23T00:00:00Z,2.86,8.464351351351352
MU,2025-12-17T00:00:00Z,4.66,3.0277916666666673
NFLX,2021-04-20T00:00:00Z,3.85,0.2103111111111111
NFLX,2021-07-20T00:00:00Z,3.05,0.2549142857142857
NFLX,2021-10-19T00:00:00Z,3.27,0.25544
NFLX,2022-01-20T00:00:00Z,1.37,0.8943808510638297
NFLX,2022-04-19T00:00:00Z,3.6,0.2857
NFLX,2022-07-19T00:00:00Z,3.24,0.2954343749999999
NFLX,2022-10-18T00:00:00Z,3.14,0.2767677419354838
NFLX,2023-01-19T00:00:00Z,0.12,1.0401340425531915
NFLX,2023-04-18T00:00:00Z,2.93,0.2847468749999999
NFLX,2023-07-19T00:00:00Z,3.35,0.2861275862068966
NFLX,2023-10-18T00:00:00Z,3.8,0.3230749999999999
NFLX,2024-01-23T00:00:00Z,2.15,1.086476595744681
NFLX,2024-04-18T00:00:00Z,5.4,0.4511068965517241
NFLX,2024-07-18T00:00:00Z,4.99,0.4744866666666666
NFLX,2024-10-17T00:00:00Z,5.52,0.4576678571428573
NFLX,2025-01-21T00:00:00Z,4.37,1.94731
NFLX,2025-04-17T00:00:00Z,6.76,0.5730878787878788
NFLX,2025-07-17T00:00:00Z,7.35,0.7054454545454545
NFLX,2025-10-21T00:00:00Z,6.0,0.6691323529411765
NFLX,2026-01-20T00:00:00Z,0.57,2.5501017543859645
AA,2021-04-15T00:00:00Z,0.94,0.3688749999999999
AA,2021-07-15T00:00:00Z,1.66,1.267888888888889
AA,2021-10-14T00:00:00Z,1.8,1.3337777777777775
AA,2022-01-19T00:00:00Z,-2.11,5.764571428571428
AA,2022-04-20T00:00:00Z,2.54,2.9343999999999997
AA,2022-07-20T00:00:00Z,3.01,3.3772999999999995
AA,2022-10-19T00:00:00Z,-4.17,3.2811
AA,2023-01-18T00:00:00Z,-2.23,4.745076923076923
AA,2023-04-19T00:00:00Z,-1.3,0.1735
AA,2023-07-19T00:00:00Z,-0.57,-0.4241
AA,2023-10-18T00:00:00Z,-0.94,-0.927222222222222
AA,2024-01-17T00:00:00Z,-0.84,3.807384615384616
AA,2024-04-17T00:00:00Z,-1.41,-0.6038571428571428
AA,2024-07-17T00:00:00Z,0.11,-0.028
AA,2024-10-16T00:00:00Z,0.39,0.322375
AA,2025-01-22T00:00:00Z,0.77,1.2356874999999998
AA,2025-04-16T00:00:00Z,2.08,1.2836666666666667
AA,2025-07-16T00:00:00Z,0.63,1.0235555555555556
AA,2025-10-22T00:00:00Z,0.88,0.0397499999999999
AA,2026-01-22T00:00:00Z,0.86,3.704375
ABNB,2021-05-13T00:00:00Z,-1.95,-1.147391304347826
ABNB,2021-08-12T00:00:00Z,-0.11,-0.4044090909090909
ABNB,2021-11-04T00:00:00Z,1.34,0.7702307692307693
ABNB,2022-02-15T00:00:00Z,0.09,-0.6541388888888888
ABNB,2022-05-03T00:00:00Z,-0.03,-0.24364
ABNB,2022-08-02T00:00:00Z,0.59,0.29768
ABNB,2022-11-01T00:00:00Z,1.9,1.289
ABNB,2023-02-14T00:00:00Z,0.5,2.620081081081081
ABNB,2023-05-09T00:00:00Z,0.18,0.0242380952380952
ABNB,2023-08-03T00:00:00Z,1.02,0.8206399999999999
ABNB,2023-11-01T00:00:00Z,6.83,2.016692307692307
ABNB,2024-02-13T00:00:00Z,-0.55,2.895189189189189
ABNB,2024-05-08T00:00:00Z,0.41,0.2571785714285714
